session_id,src_port,dst_port,session_count,timestamp,during
00:00:00:00:00:03,35070,80,19,63080,188
00:00:00:00:00:02,50638,22,33,63081,279
00:00:00:00:00:02,40166,5060,32,63083,87
00:00:00:00:00:03,64282,445,37,63085,130
00:00:00:00:00:03,9515,8080,44,63086,116
00:00:00:00:00:03,1201,8443,28,63091,112
00:00:00:00:00:03,62086,993,46,63093,14
00:00:00:00:00:03,21697,21,29,63093,126
00:00:00:00:00:01,57112,8080,21,63097,192
00:00:00:00:00:03,58821,110,10,63097,200
00:00:00:00:00:03,13615,80,42,63097,20
00:00:00:00:00:02,39771,587,46,63098,292
00:00:00:00:00:01,4473,995,23,63099,233
00:00:00:00:00:02,38896,8080,45,63112,116
00:00:00:00:00:03,25933,465,9,63116,181
00:00:00:00:00:03,48090,8000,14,63124,278
00:00:00:00:00:02,50434,8443,50,63126,20
00:00:00:00:00:01,56780,587,11,63126,258
00:00:00:00:00:01,24911,587,10,63130,266
00:00:00:00:00:01,45986,8443,19,63133,182
00:00:00:00:00:02,30144,587,17,63135,249
00:00:00:00:00:03,63127,443,31,63138,137
00:00:00:00:00:02,45117,80,44,63138,104
00:00:00:00:00:01,58750,8000,21,63140,210
00:00:00:00:00:01,42279,8443,7,63141,190
00:00:00:00:00:02,27941,5060,15,63141,270
00:00:00:00:00:01,30421,443,23,63142,19
00:00:00:00:00:01,62119,8080,19,63145,270
00:00:00:00:00:01,48222,8443,9,63145,233
00:00:00:00:00:01,17036,3306,47,63149,248
00:00:00:00:00:01,39776,465,20,63149,51
00:00:00:00:00:01,48045,8000,17,63150,80
00:00:00:00:00:02,22410,53,7,63150,45
00:00:00:00:00:03,56211,8443,11,63152,6
00:00:00:00:00:02,43327,22,20,63155,186
00:00:00:00:00:02,17773,8443,3,63157,247
00:00:00:00:00:03,5714,8443,32,63157,171
00:00:00:00:00:01,3817,8000,32,63160,194
00:00:00:00:00:03,38189,443,41,63163,22
00:00:00:00:00:02,27883,22,3,63166,84
00:00:00:00:00:02,7801,445,12,63166,192
00:00:00:00:00:03,14918,8443,41,63166,82
00:00:00:00:00:02,43447,5061,23,63170,118
00:00:00:00:00:03,26422,80,12,63177,120
00:00:00:00:00:01,64036,25,39,63179,166
00:00:00:00:00:02,3401,8000,30,63181,87
00:00:00:00:00:01,14352,21,21,63184,122
00:00:00:00:00:02,11305,8000,11,63185,243
00:00:00:00:00:01,26029,3306,7,63186,80
00:00:00:00:00:01,41266,53,42,63186,48
00:00:00:00:00:03,38252,443,11,63187,67
00:00:00:00:00:01,7952,20,23,63188,72
00:00:00:00:00:03,6263,135,42,63188,237
00:00:00:00:00:02,48545,8443,3,63188,44
00:00:00:00:00:02,31802,5060,45,63190,153
00:00:00:00:00:03,60587,8443,31,63193,165
00:00:00:00:00:03,30972,8443,34,63198,52
00:00:00:00:00:01,47231,143,18,63199,290
00:00:00:00:00:01,36878,143,31,63202,194
00:00:00:00:00:01,30313,465,18,63204,9
00:00:00:00:00:01,4334,443,45,63204,69
00:00:00:00:00:03,45725,139,13,63206,9
00:00:00:00:00:02,10153,8080,6,63208,268
00:00:00:00:00:02,46345,53,10,63211,64
00:00:00:00:00:02,24142,465,15,63212,36
00:00:00:00:00:02,49043,8000,21,63214,231
00:00:00:00:00:02,51298,80,1,63218,193
00:00:00:00:00:02,61296,80,31,63225,169
00:00:00:00:00:02,10387,8443,22,63225,225
00:00:00:00:00:02,1697,8443,42,63225,147
00:00:00:00:00:01,30000,8443,8,63228,203
00:00:00:00:00:02,10785,8443,47,63228,103
00:00:00:00:00:01,32221,25,33,63230,83
00:00:00:00:00:03,31754,110,7,63233,238
00:00:00:00:00:03,32723,21,43,63234,134
00:00:00:00:00:03,34793,80,27,63235,54
00:00:00:00:00:03,30693,8080,27,63238,288
00:00:00:00:00:03,29494,8080,38,63239,271
00:00:00:00:00:03,25827,8443,25,63241,108
00:00:00:00:00:02,20474,80,8,63248,263
00:00:00:00:00:03,47881,8080,45,63251,270
00:00:00:00:00:03,14395,8443,17,63252,186
00:00:00:00:00:01,18339,80,14,63253,268
00:00:00:00:00:03,34196,22,34,63254,240
00:00:00:00:00:03,53390,80,27,63256,144
00:00:00:00:00:01,20236,443,1,63257,58
00:00:00:00:00:02,9425,135,25,63261,252
00:00:00:00:00:02,23500,80,7,63264,164
00:00:00:00:00:01,35809,587,47,63266,56
00:00:00:00:00:03,44361,80,43,63267,241
00:00:00:00:00:02,49178,25,36,63272,236
00:00:00:00:00:01,34717,22,14,63272,256
00:00:00:00:00:03,7608,993,24,63274,183
00:00:00:00:00:01,4005,8080,36,63274,149
00:00:00:00:00:03,11802,8000,35,63280,264
00:00:00:00:00:03,61036,8000,10,63280,38
00:00:00:00:00:02,41535,8080,1,63283,283
00:00:00:00:00:03,54199,8000,44,63286,222
00:00:00:00:00:01,38259,8443,19,63289,36
00:00:00:00:00:02,61208,8000,28,63289,208
00:00:00:00:00:02,37738,443,41,63290,157
00:00:00:00:00:03,28096,587,26,63291,251
00:00:00:00:00:02,44922,587,18,63298,215
00:00:00:00:00:03,35711,995,17,63300,19
00:00:00:00:00:02,20307,8000,19,63300,47
00:00:00:00:00:01,19664,138,26,63302,119
00:00:00:00:00:01,52615,993,30,63303,210
00:00:00:00:00:03,44227,443,20,63304,260
00:00:00:00:00:02,39714,21,6,63305,263
00:00:00:00:00:01,41144,8443,36,63306,238
00:00:00:00:00:03,60487,80,12,63307,262
00:00:00:00:00:02,52124,3306,30,63308,225
00:00:00:00:00:01,50596,8443,11,63310,27
00:00:00:00:00:03,59665,993,24,63315,262
00:00:00:00:00:03,46496,8443,34,63317,131
00:00:00:00:00:02,5062,137,50,63318,74
00:00:00:00:00:01,28426,465,13,63318,235
00:00:00:00:00:03,48423,80,6,63319,100
00:00:00:00:00:02,37690,443,49,63325,176
00:00:00:00:00:02,27898,8443,8,63326,12
00:00:00:00:00:01,7022,443,25,63329,256
00:00:00:00:00:02,13475,443,6,63329,93
00:00:00:00:00:03,35208,8000,6,63329,117
00:00:00:00:00:01,7445,8000,29,63334,135
00:00:00:00:00:02,33652,80,14,63334,89
00:00:00:00:00:01,27711,445,42,63336,36
00:00:00:00:00:02,12101,443,37,63336,287
00:00:00:00:00:03,50907,8080,25,63336,15
00:00:00:00:00:01,63894,22,29,63338,76
00:00:00:00:00:03,14689,5060,3,63339,291
00:00:00:00:00:02,59373,8080,21,63339,179
00:00:00:00:00:03,26538,22,43,63341,204
00:00:00:00:00:03,18941,465,21,63343,41
00:00:00:00:00:02,28998,53,42,63348,145
00:00:00:00:00:03,29215,443,11,63349,238
00:00:00:00:00:03,38977,443,35,63350,268
00:00:00:00:00:02,60616,5432,47,63353,94
00:00:00:00:00:01,55316,110,50,63353,175
00:00:00:00:00:02,55704,22,34,63355,253
00:00:00:00:00:01,63144,139,15,63356,146
00:00:00:00:00:02,21727,143,42,63356,191
00:00:00:00:00:03,33312,22,29,63357,7
00:00:00:00:00:03,37942,587,15,63357,16
00:00:00:00:00:02,35133,80,21,63358,44
00:00:00:00:00:02,20291,22,13,63359,10
00:00:00:00:00:02,3100,8000,47,63361,160
00:00:00:00:00:01,10043,20,23,63365,275
00:00:00:00:00:01,21527,5432,17,63365,3
00:00:00:00:00:03,56394,80,3,63367,118
00:00:00:00:00:03,23846,3306,35,63367,143
00:00:00:00:00:03,13232,993,18,63367,226
00:00:00:00:00:01,2289,22,30,63368,81
00:00:00:00:00:03,29112,8443,12,63368,158
00:00:00:00:00:02,3727,80,41,63369,19
00:00:00:00:00:01,58440,8443,14,63370,229
00:00:00:00:00:02,62833,8080,42,63370,295
00:00:00:00:00:03,50674,8443,35,63372,188
00:00:00:00:00:03,52844,443,33,63373,61
00:00:00:00:00:02,14777,8000,23,63374,220
00:00:00:00:00:01,32505,443,17,63375,33
00:00:00:00:00:01,11746,8080,1,63375,45
00:00:00:00:00:01,14321,25,29,63377,138
00:00:00:00:00:03,18535,465,42,63383,274
00:00:00:00:00:02,23014,110,46,63383,16
00:00:00:00:00:01,18300,80,46,63385,9
00:00:00:00:00:01,48396,143,17,63385,214
00:00:00:00:00:03,53582,443,43,63388,95
00:00:00:00:00:03,37051,8000,22,63389,3
00:00:00:00:00:02,14858,465,14,63389,174
00:00:00:00:00:02,10548,443,23,63391,274
00:00:00:00:00:03,48149,465,40,63391,37
00:00:00:00:00:03,64642,3306,11,63392,129
00:00:00:00:00:03,38112,5060,36,63393,182
00:00:00:00:00:03,36939,8443,1,63396,14
00:00:00:00:00:03,41004,443,8,63397,218
00:00:00:00:00:01,53090,8443,48,63398,30
00:00:00:00:00:01,12149,443,22,63399,239
00:00:00:00:00:03,59036,8443,23,63399,190
00:00:00:00:00:03,29598,8443,40,63402,158
00:00:00:00:00:03,13417,8000,20,63404,161
00:00:00:00:00:01,50160,53,43,63404,71
00:00:00:00:00:03,20928,8000,6,63408,268
00:00:00:00:00:02,47134,443,12,63409,51
00:00:00:00:00:01,55555,8000,44,63420,180
00:00:00:00:00:02,6155,995,37,63423,62
00:00:00:00:00:01,23750,143,50,63425,291
00:00:00:00:00:03,59399,995,24,63433,279
00:00:00:00:00:03,52204,443,35,63437,130
00:00:00:00:00:03,25486,143,40,63445,143
00:00:00:00:00:01,2995,8080,5,63445,188
00:00:00:00:00:02,6235,8080,42,63447,254
00:00:00:00:00:01,5831,587,21,63447,77
00:00:00:00:00:01,56024,20,17,63451,9
00:00:00:00:00:02,33149,8443,50,63451,227
00:00:00:00:00:02,50482,8080,5,63451,133
00:00:00:00:00:02,64906,8443,13,63457,23
00:00:00:00:00:03,3285,8000,14,63458,35
00:00:00:00:00:03,42425,20,33,63459,96
00:00:00:00:00:02,19054,8080,43,63462,64
00:00:00:00:00:03,60546,587,39,63464,292
00:00:00:00:00:02,9944,8000,27,63466,241
00:00:00:00:00:01,20773,8080,30,63466,259
00:00:00:00:00:03,61334,8443,49,63469,34
00:00:00:00:00:02,58994,3306,37,63475,271
00:00:00:00:00:03,57307,80,17,63478,115
00:00:00:00:00:02,41518,139,32,63480,79
00:00:00:00:00:02,17487,80,13,63483,80
00:00:00:00:00:01,50884,110,27,63484,245
00:00:00:00:00:03,13014,80,27,63485,83
00:00:00:00:00:03,25733,8080,22,63485,290
00:00:00:00:00:03,35414,443,43,63487,99
00:00:00:00:00:02,11797,5060,34,63487,242
00:00:00:00:00:02,3947,443,30,63488,33
00:00:00:00:00:01,14736,8000,37,63488,65
00:00:00:00:00:03,38310,3306,6,63489,233
00:00:00:00:00:01,31423,8000,40,63497,193
00:00:00:00:00:03,28860,443,14,63497,196
00:00:00:00:00:02,30643,3306,2,63498,95
00:00:00:00:00:02,9343,53,45,63499,4
00:00:00:00:00:03,54358,587,12,63501,208
00:00:00:00:00:03,16886,8443,37,63503,84
00:00:00:00:00:02,41832,465,30,63504,73
00:00:00:00:00:03,65338,443,43,63508,192
00:00:00:00:00:03,29189,8000,49,63508,117
00:00:00:00:00:02,41728,80,14,63509,1
00:00:00:00:00:01,25294,80,34,63509,110
00:00:00:00:00:01,17716,80,49,63510,164
00:00:00:00:00:01,5661,22,44,63512,169
00:00:00:00:00:03,18068,5061,34,63513,218
00:00:00:00:00:02,28670,80,16,63519,15
00:00:00:00:00:03,55075,8080,45,63519,17
00:00:00:00:00:01,45557,22,9,63520,129
00:00:00:00:00:03,47057,8080,9,63522,45
00:00:00:00:00:02,55498,8080,48,63524,198
00:00:00:00:00:01,8606,8080,29,63529,74
00:00:00:00:00:01,59455,445,27,63529,42
00:00:00:00:00:03,45386,5061,9,63534,114
00:00:00:00:00:02,50398,8080,7,63535,295
00:00:00:00:00:02,63935,8000,17,63538,162
00:00:00:00:00:01,4240,443,17,63540,272
00:00:00:00:00:02,48999,8443,19,63544,225
00:00:00:00:00:01,52491,8000,20,63545,296
00:00:00:00:00:02,53844,8000,29,63545,201
00:00:00:00:00:02,8535,5061,1,63547,44
00:00:00:00:00:01,48682,135,27,63548,271
00:00:00:00:00:03,13224,587,46,63557,28
00:00:00:00:00:02,4262,8443,47,63560,285
00:00:00:00:00:02,16612,5060,45,63563,220
00:00:00:00:00:03,7725,8080,6,63564,244
00:00:00:00:00:01,7910,8443,14,63564,245
00:00:00:00:00:02,34501,443,45,63566,245
00:00:00:00:00:02,10180,8080,14,63567,175
00:00:00:00:00:03,53048,53,41,63568,237
00:00:00:00:00:03,13415,8000,43,63569,43
00:00:00:00:00:03,8817,139,31,63571,291
00:00:00:00:00:02,49196,8080,14,63571,99
00:00:00:00:00:02,32206,139,27,63571,283
00:00:00:00:00:01,30920,8000,12,63575,56
00:00:00:00:00:03,42152,8000,44,63575,242
00:00:00:00:00:03,20132,443,19,63577,240
00:00:00:00:00:03,8974,3306,19,63578,1
00:00:00:00:00:01,52194,443,16,63579,119
00:00:00:00:00:02,52111,25,30,63580,261
00:00:00:00:00:03,58226,80,19,63580,63
00:00:00:00:00:01,40344,20,12,63581,116
00:00:00:00:00:02,62190,138,22,63583,79
00:00:00:00:00:02,6538,53,19,63584,249
00:00:00:00:00:03,49486,445,45,63585,198
00:00:00:00:00:03,24176,80,48,63589,181
00:00:00:00:00:03,35982,22,2,63592,118
00:00:00:00:00:01,19236,53,50,63596,188
00:00:00:00:00:01,64284,53,21,63597,197
00:00:00:00:00:03,36606,443,29,63598,34
00:00:00:00:00:03,48493,8443,11,63599,27
00:00:00:00:00:02,52005,8443,8,63600,31
00:00:00:00:00:02,26579,8443,22,63603,85
00:00:00:00:00:02,22082,53,37,63603,126
00:00:00:00:00:01,14520,80,47,63603,9
00:00:00:00:00:02,60121,80,12,63607,91
00:00:00:00:00:02,21127,5061,28,63608,23
00:00:00:00:00:03,13645,993,24,63609,150
00:00:00:00:00:01,2790,8000,27,63613,77
00:00:00:00:00:01,25082,80,9,63618,276
00:00:00:00:00:01,15339,8080,43,63619,247
00:00:00:00:00:03,64875,8000,41,63620,219
00:00:00:00:00:02,38576,8000,11,63620,295
00:00:00:00:00:03,54130,80,38,63620,172
00:00:00:00:00:01,1136,8443,18,63626,70
00:00:00:00:00:03,32431,8080,32,63629,70
00:00:00:00:00:03,48402,8443,26,63631,126
00:00:00:00:00:02,18054,443,46,63631,84
00:00:00:00:00:02,45353,80,25,63633,290
00:00:00:00:00:03,19453,8000,15,63633,38
00:00:00:00:00:02,59466,80,19,63636,289
00:00:00:00:00:02,51682,8000,15,63636,288
00:00:00:00:00:01,18699,53,17,63639,217
00:00:00:00:00:02,62968,8443,44,63641,266
00:00:00:00:00:02,25526,80,6,63642,165
00:00:00:00:00:03,62511,8443,11,63643,78
00:00:00:00:00:01,19454,143,19,63643,8
00:00:00:00:00:01,3278,5061,47,63645,199
00:00:00:00:00:01,59749,8080,20,63645,47
00:00:00:00:00:03,21228,21,49,63647,78
00:00:00:00:00:01,56061,443,4,63648,117
00:00:00:00:00:02,52139,8443,32,63650,106
00:00:00:00:00:02,16292,8443,43,63650,66
00:00:00:00:00:01,58117,5060,15,63652,70
00:00:00:00:00:01,24743,8443,29,63655,244
00:00:00:00:00:02,60051,8000,50,63658,264
00:00:00:00:00:01,41050,8080,38,63661,164
00:00:00:00:00:01,7025,22,42,63661,176
00:00:00:00:00:02,38586,443,33,63662,235
00:00:00:00:00:02,29102,8443,20,63668,256
00:00:00:00:00:02,4069,53,29,63669,283
00:00:00:00:00:01,45648,22,40,63671,231
00:00:00:00:00:02,32048,443,4,63673,1
00:00:00:00:00:01,43286,21,20,63674,81
00:00:00:00:00:01,19614,110,33,63676,165
00:00:00:00:00:03,52649,8443,22,63677,183
00:00:00:00:00:02,11890,587,27,63677,141
00:00:00:00:00:02,42681,110,42,63677,136
00:00:00:00:00:03,12729,8443,43,63682,287
00:00:00:00:00:01,56450,8443,36,63682,68
00:00:00:00:00:01,61193,8443,45,63686,42
00:00:00:00:00:02,11395,138,31,63686,30
00:00:00:00:00:01,41159,587,28,63689,200
00:00:00:00:00:01,45012,8443,13,63689,110
00:00:00:00:00:03,36417,80,46,63690,219
00:00:00:00:00:01,34443,8443,37,63692,48
00:00:00:00:00:03,38570,5432,36,63692,21
00:00:00:00:00:03,30240,8443,18,63693,88
00:00:00:00:00:01,44946,135,24,63693,140
00:00:00:00:00:03,26838,137,43,63698,138
00:00:00:00:00:02,40365,443,32,63699,242
00:00:00:00:00:01,20942,138,19,63699,7
00:00:00:00:00:01,9853,21,38,63699,148
00:00:00:00:00:03,42637,53,36,63700,9
00:00:00:00:00:03,49253,137,37,63701,264
00:00:00:00:00:01,33387,22,17,63701,43
00:00:00:00:00:03,4974,587,20,63703,184
00:00:00:00:00:02,49365,53,40,63703,117
00:00:00:00:00:01,16350,20,31,63704,78
00:00:00:00:00:03,27272,20,15,63704,225
00:00:00:00:00:03,59804,8000,8,63707,204
00:00:00:00:00:03,50798,8443,11,63709,257
00:00:00:00:00:03,1077,8080,9,63710,96
00:00:00:00:00:02,12280,8080,8,63713,34
00:00:00:00:00:02,8639,80,43,63715,211
00:00:00:00:00:03,27881,25,11,63717,58
00:00:00:00:00:01,37647,8080,41,63717,159
00:00:00:00:00:03,60662,8000,42,63719,225
00:00:00:00:00:03,65336,587,22,63721,76
00:00:00:00:00:03,54663,8443,21,63721,242
00:00:00:00:00:01,60326,5060,50,63722,276
00:00:00:00:00:03,63751,993,9,63722,244
00:00:00:00:00:02,16205,8443,44,63727,180
00:00:00:00:00:01,54962,21,41,63728,258
00:00:00:00:00:02,50753,143,4,63728,57
00:00:00:00:00:01,56468,3306,46,63732,2
00:00:00:00:00:01,65308,587,1,63734,256
00:00:00:00:00:02,22132,8080,6,63736,135
00:00:00:00:00:03,10958,587,48,63737,161
00:00:00:00:00:02,16929,995,13,63738,72
00:00:00:00:00:03,27874,8000,36,63743,28
00:00:00:00:00:02,42214,53,33,63745,264
00:00:00:00:00:02,26101,143,28,63745,82
00:00:00:00:00:01,17647,5432,23,63750,79
00:00:00:00:00:03,31775,443,1,63750,281
00:00:00:00:00:03,57736,993,21,63753,118
00:00:00:00:00:03,2988,139,39,63754,272
00:00:00:00:00:03,15373,5061,38,63756,201
00:00:00:00:00:03,9315,80,37,63757,8
00:00:00:00:00:01,59078,587,22,63758,29
00:00:00:00:00:02,53609,5060,13,63760,138
00:00:00:00:00:03,43538,80,28,63760,24
00:00:00:00:00:01,46867,20,49,63763,270
00:00:00:00:00:03,27543,8443,43,63764,148
00:00:00:00:00:03,6580,8080,44,63765,292
00:00:00:00:00:01,63883,8443,23,63767,230
00:00:00:00:00:01,15274,21,13,63769,191
00:00:00:00:00:01,3909,25,7,63770,42
00:00:00:00:00:03,7040,5060,28,63770,61
00:00:00:00:00:03,21461,8000,35,63773,300
00:00:00:00:00:03,33564,22,49,63774,119
00:00:00:00:00:02,54629,22,14,63779,244
00:00:00:00:00:03,50022,443,9,63782,277
00:00:00:00:00:03,7917,80,32,63788,91
00:00:00:00:00:02,3568,138,14,63788,271
00:00:00:00:00:01,62388,995,21,63789,100
00:00:00:00:00:03,52198,8080,26,63791,297
00:00:00:00:00:02,63249,139,44,63792,290
00:00:00:00:00:02,45857,8000,49,63794,84
00:00:00:00:00:03,32651,80,4,63796,260
00:00:00:00:00:03,54206,80,30,63799,262
00:00:00:00:00:01,13873,80,41,63804,183
00:00:00:00:00:03,38930,8080,18,63805,193
00:00:00:00:00:02,56237,8443,6,63806,246
00:00:00:00:00:03,41640,443,13,63807,74
00:00:00:00:00:01,16448,8443,39,63808,119
00:00:00:00:00:03,30797,22,31,63808,238
00:00:00:00:00:03,12779,138,12,63811,176
00:00:00:00:00:02,35943,80,38,63817,283
00:00:00:00:00:01,3064,443,4,63817,209
00:00:00:00:00:03,19245,137,47,63821,48
00:00:00:00:00:02,13495,8080,21,63822,92
00:00:00:00:00:03,39768,993,23,63823,9
00:00:00:00:00:03,65160,22,5,63824,13
00:00:00:00:00:03,11139,80,38,63826,226
00:00:00:00:00:01,48614,80,20,63828,242
00:00:00:00:00:01,6203,443,14,63829,179
00:00:00:00:00:03,65066,8443,14,63831,43
00:00:00:00:00:01,40222,995,21,63833,159
00:00:00:00:00:02,19513,80,45,63835,299
00:00:00:00:00:01,45685,8000,18,63840,291
00:00:00:00:00:03,45621,143,20,63842,277
00:00:00:00:00:03,47653,110,15,63848,250
00:00:00:00:00:01,26242,8080,44,63849,243
00:00:00:00:00:01,64913,5060,28,63849,140
00:00:00:00:00:01,29415,8443,8,63850,178
00:00:00:00:00:03,21287,8443,21,63856,4
00:00:00:00:00:03,42219,22,45,63856,2
00:00:00:00:00:01,21873,8443,31,63857,145
00:00:00:00:00:01,5323,443,45,63857,126
00:00:00:00:00:01,54174,443,10,63859,86
00:00:00:00:00:02,1697,53,33,63862,26
00:00:00:00:00:02,57789,8080,50,63863,105
00:00:00:00:00:02,51916,8443,10,63864,136
00:00:00:00:00:02,46458,587,10,63868,76
00:00:00:00:00:03,6502,8443,45,63868,156
00:00:00:00:00:02,54298,8443,39,63870,94
00:00:00:00:00:01,42757,443,40,63872,238
00:00:00:00:00:03,1514,8080,6,63876,1
00:00:00:00:00:02,22081,110,15,63882,173
00:00:00:00:00:02,20916,5060,34,63882,61
00:00:00:00:00:01,46050,20,44,63883,137
00:00:00:00:00:01,50895,5060,31,63883,226
00:00:00:00:00:01,54668,22,42,63883,139
00:00:00:00:00:03,54271,8443,19,63885,52
00:00:00:00:00:01,63151,443,24,63890,167
00:00:00:00:00:01,58402,995,40,63894,48
00:00:00:00:00:01,35462,465,39,63895,219
00:00:00:00:00:01,17604,443,20,63899,121
00:00:00:00:00:02,28483,22,25,63903,133
00:00:00:00:00:01,40627,80,37,63905,53
00:00:00:00:00:01,33129,8080,44,63908,86
00:00:00:00:00:02,36169,443,2,63908,291
00:00:00:00:00:03,63051,993,14,63915,27
00:00:00:00:00:02,6148,8443,36,63917,97
00:00:00:00:00:03,5076,8000,16,63917,80
00:00:00:00:00:01,24241,8000,1,63917,255
00:00:00:00:00:03,3345,8443,36,63918,144
00:00:00:00:00:01,56889,22,47,63919,214
00:00:00:00:00:02,23435,110,36,63925,201
00:00:00:00:00:01,17603,8443,44,63927,159
00:00:00:00:00:01,20940,135,21,63927,226
00:00:00:00:00:03,36033,465,2,63930,207
00:00:00:00:00:02,41822,143,18,63930,141
00:00:00:00:00:02,64949,443,11,63934,153
00:00:00:00:00:01,7761,80,43,63935,38
00:00:00:00:00:03,39669,8080,46,63938,262
00:00:00:00:00:03,56363,5432,44,63941,85
00:00:00:00:00:03,17298,25,36,63942,199
00:00:00:00:00:01,24585,8443,16,63945,292
00:00:00:00:00:03,58811,8000,50,63946,58
00:00:00:00:00:01,35084,80,4,63949,18
00:00:00:00:00:02,7823,22,8,63950,286
00:00:00:00:00:03,3356,53,13,63950,227
00:00:00:00:00:03,44136,8000,18,63953,161
00:00:00:00:00:02,38515,5061,39,63954,271
00:00:00:00:00:02,1873,465,27,63957,69
00:00:00:00:00:02,38887,8443,16,63962,189
00:00:00:00:00:03,2859,465,1,63963,192
00:00:00:00:00:01,56057,8443,29,63964,266
00:00:00:00:00:03,9336,8080,32,63966,242
00:00:00:00:00:01,9308,137,46,63971,1
00:00:00:00:00:02,52025,137,36,63971,121
00:00:00:00:00:01,30919,143,33,63973,138
00:00:00:00:00:02,40429,5060,34,63977,52
00:00:00:00:00:03,44966,443,5,63989,243
00:00:00:00:00:01,43374,443,7,63990,204
00:00:00:00:00:01,40304,993,37,63991,73
00:00:00:00:00:03,28512,8443,28,63991,177
00:00:00:00:00:01,38658,993,42,63991,52
00:00:00:00:00:03,39310,8443,26,63994,265
00:00:00:00:00:01,61256,443,14,63995,160
00:00:00:00:00:02,20032,8080,1,63996,94
00:00:00:00:00:01,48638,20,2,64000,285
00:00:00:00:00:03,41499,5060,20,64001,235
00:00:00:00:00:02,64015,8000,8,64003,154
00:00:00:00:00:02,22302,8443,11,64005,211
00:00:00:00:00:02,60479,8443,35,64006,145
00:00:00:00:00:03,59178,8080,18,64009,86
00:00:00:00:00:03,31327,8443,6,64014,109
00:00:00:00:00:02,4887,8080,49,64014,214
00:00:00:00:00:02,44288,8000,9,64014,188
00:00:00:00:00:03,44561,8080,49,64016,265
00:00:00:00:00:01,63678,8080,36,64018,49
00:00:00:00:00:02,25904,445,14,64019,107
00:00:00:00:00:02,44157,143,5,64020,289
00:00:00:00:00:02,53449,8080,35,64021,152
00:00:00:00:00:01,62981,443,23,64021,275
00:00:00:00:00:03,33301,53,26,64023,202
00:00:00:00:00:02,61131,443,17,64028,3
00:00:00:00:00:03,49231,8000,40,64029,135
00:00:00:00:00:02,24758,25,33,64030,81
00:00:00:00:00:02,50875,8000,27,64030,46
00:00:00:00:00:02,43059,8443,39,64034,233
00:00:00:00:00:03,49611,995,1,64036,79
00:00:00:00:00:01,10112,443,22,64038,259
00:00:00:00:00:03,42990,8080,49,64038,243
00:00:00:00:00:03,14533,8080,39,64040,224
00:00:00:00:00:02,45825,21,19,64041,64
00:00:00:00:00:03,48207,143,50,64042,224
